Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,Price,Transmission_Manual,Fuel_Diesel,Fuel_LPG,Fuel_Petrol
4844,Maruti Wagon R VXI 1.2,Kolkata,2014,37000,1.0,21.5,1197,81.8,5.0,2.8,1,0,0,1
4845,Maruti Ciaz ZDi Plus,Mumbai,2016,29000,1.0,26.21,1248,88.5,5.0,8.75,1,1,0,0
4846,Audi A4 2.0 TDI,Hyderabad,2013,52000,1.0,16.55,1968,147.51,5.0,19.5,0,1,0,0
4847,Honda Brio S MT,Kolkata,2013,32807,1.0,19.4,1198,86.8,5.0,2.75,1,0,0,1
4848,Mahindra Scorpio VLX 2WD AT BSIV,Hyderabad,2013,86000,1.0,11.79,2179,120.0,8.0,8.0,0,1,0,0
4849,Honda City i DTEC V,Delhi,2014,66500,1.0,26.0,1498,98.6,5.0,5.7,1,1,0,0
4850,BMW X1 sDrive20d,Ahmedabad,2012,94000,1.0,17.05,1995,184.0,5.0,12.5,0,1,0,0
4851,Chevrolet Spark 1.0 LT,Chennai,2011,29000,2.0,18.0,995,62.0,5.0,1.75,1,0,0,1
4852,Ford Figo Diesel EXI,Chennai,2010,107389,2.0,20.0,1399,68.0,5.0,1.9,1,1,0,0
4853,Maruti Swift VXI BSIV,Ahmedabad,2015,36100,1.0,20.4,1197,81.8,5.0,4.5,1,0,0,1
4854,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Mumbai,2015,16329,1.0,19.27,2143,170.0,5.0,30.3,0,1,0,0
4855,Skoda Octavia Elegance 2.0 TDI AT,Hyderabad,2014,36000,1.0,19.3,1968,141.0,5.0,16.0,0,1,0,0
4856,BMW X3 xDrive20d xLine,Kochi,2017,41816,1.0,18.56,1995,190.0,5.0,32.78,0,1,0,0
4857,Hyundai EON Era Plus,Jaipur,2015,54680,1.0,21.1,814,55.2,5.0,2.5,1,0,0,1
4858,Audi A4 35 TDI Technology,Hyderabad,2017,14000,1.0,18.25,1968,187.74,5.0,43.0,0,1,0,0
4859,Ford Figo 2015-2019 1.2P Titanium MT,Kochi,2017,23977,1.0,18.16,1196,86.8,5.0,5.38,1,0,0,1
4860,Maruti Alto K10 2010-2014 VXI,Hyderabad,2013,30131,1.0,20.92,998,67.1,5.0,2.65,1,0,0,1
4861,Maruti Alto 800 2016-2019 VXI,Hyderabad,2017,2530,1.0,24.7,796,47.3,5.0,3.3,1,0,0,1
4862,Mercedes-Benz New C-Class C 220 CDI Style,Hyderabad,2015,39000,1.0,19.27,2143,167.62,5.0,34.0,0,1,0,0
4863,Hyundai Santro D Lite,Chennai,2001,140000,3.0,20.3,1086,68.0,5.0,0.7,1,0,0,1
4864,Hyundai Xcent 1.1 CRDi S,Kochi,2017,32257,1.0,24.4,1120,71.0,5.0,6.83,1,1,0,0
4865,Honda Amaze S i-Dtech,Kochi,2016,46983,1.0,25.8,1498,98.6,5.0,5.77,1,1,0,0
4866,Maruti Swift Vdi BSIII,Chennai,2008,107000,2.0,17.8,1248,75.0,5.0,3.1,1,1,0,0
4867,Volkswagen Polo 1.2 MPI Comfortline,Mumbai,2017,19000,1.0,16.2,1199,74.0,5.0,4.95,1,0,0,1
4868,Audi A4 2.0 TDI 177 Bhp Premium Plus,Bangalore,2013,88000,1.0,17.11,1968,174.33,5.0,16.25,0,1,0,0
4869,Land Rover Range Rover 3.6 TDV8 Vogue SE,Coimbatore,2012,84384,1.0,10.2,4367,308.0,7.0,52.54,0,1,0,0
4870,Mahindra XUV500 W8 2WD,Chennai,2011,128000,3.0,16.0,2179,140.0,7.0,6.4,1,1,0,0
4871,Ford Endeavour 2.5L 4X2,Bangalore,2011,71000,3.0,13.1,2499,141.0,7.0,6.95,1,1,0,0
4872,Tata Indica V2 DLX,Kolkata,2008,50000,1.0,17.2,1396,53.5,5.0,0.85,1,1,0,0
4873,Maruti Baleno Alpha,Chennai,2016,16000,1.0,21.4,1197,83.1,5.0,6.95,1,0,0,1
4874,Hyundai Xcent 1.1 CRDi Base,Kolkata,2017,82000,1.0,24.4,1120,71.0,5.0,3.45,1,1,0,0
4875,Honda Civic 2006-2010 1.8 S MT,Delhi,2008,80000,1.0,13.5,1799,130.0,5.0,2.75,1,0,0,1
4876,Hyundai i20 Sportz Option 1.2,Delhi,2015,36000,2.0,18.6,1197,81.83,5.0,4.95,1,0,0,1
4877,Tata Nexon 1.2 Revotron XZ Plus,Coimbatore,2018,17477,1.0,17.0,1198,108.5,5.0,9.62,1,0,0,1
4878,Hyundai i20 Sportz 1.2,Coimbatore,2016,16725,1.0,18.6,1197,81.83,5.0,6.79,1,0,0,1
4879,Maruti Swift Dzire ZXI,Mumbai,2014,48241,1.0,19.1,1197,85.8,5.0,4.5,1,0,0,1
4880,Maruti Wagon R LXI,Kochi,2014,52431,1.0,22.5,998,67.04,5.0,3.01,1,0,0,1
4881,Hyundai i20 Sportz 1.4 CRDi,Bangalore,2012,68000,1.0,21.9,1396,88.76,5.0,4.4,1,1,0,0
4882,Toyota Fortuner 4x2 AT,Hyderabad,2012,158000,1.0,12.55,2982,168.5,7.0,17.49,0,1,0,0
4883,Hyundai i10 Sportz,Coimbatore,2014,31446,1.0,20.36,1197,78.9,5.0,4.66,1,0,0,1
4884,Hyundai Grand i10 Asta,Chennai,2015,25000,1.0,18.9,1197,82.0,5.0,5.5,1,0,0,1
4885,Hyundai i20 Asta 1.2,Ahmedabad,2016,57000,1.0,18.6,1197,81.83,5.0,6.0,1,0,0,1
4887,Maruti Vitara Brezza ZDi Plus,Kochi,2018,57078,1.0,24.3,1248,88.5,5.0,10.19,1,1,0,0
4888,Honda Amaze S i-Dtech,Kochi,2016,47471,1.0,25.8,1498,98.6,5.0,5.25,1,1,0,0
4889,Mercedes-Benz M-Class ML 250 CDI,Hyderabad,2014,50000,1.0,15.26,2143,203.2,5.0,45.0,0,1,0,0
4890,Hyundai i20 Sportz Diesel,Ahmedabad,2010,62000,1.0,23.0,1396,90.0,5.0,2.7,1,1,0,0
4891,Hyundai i10 Era,Coimbatore,2013,65807,1.0,19.81,1086,68.05,5.0,3.39,1,0,0,1
4892,Maruti Swift Dzire VDI,Hyderabad,2014,81768,1.0,26.59,1248,74.0,5.0,5.69,1,1,0,0
4893,BMW Z4 2009-2013 Roadster 2.5i,Kochi,2018,9952,1.0,10.37,2979,306.0,2.0,58.54,0,0,0,1
4894,Maruti Baleno Alpha Diesel,Hyderabad,2017,24000,1.0,27.39,1248,74.0,5.0,8.4,1,1,0,0
4895,Chevrolet Beat Diesel,Hyderabad,2012,72921,1.0,25.44,936,57.6,5.0,2.5,1,1,0,0
4896,Honda Brio V MT,Pune,2012,59000,1.0,19.4,1198,86.8,5.0,3.25,1,0,0,1
4897,Ford Figo Diesel Titanium,Mumbai,2014,33000,2.0,20.0,1399,68.05,5.0,3.25,1,1,0,0
4898,Maruti Celerio VXI AT,Pune,2016,36789,1.0,23.1,998,67.04,5.0,4.25,0,0,0,1
4899,Mercedes-Benz New C-Class C 220 CDI Elegance AT,Jaipur,2014,41000,1.0,14.84,2143,170.0,5.0,18.5,0,1,0,0
4901,Honda Brio S MT,Jaipur,2015,46650,1.0,19.4,1198,86.8,5.0,4.25,1,0,0,1
4902,Maruti Baleno Alpha CVT,Mumbai,2018,3000,1.0,21.4,1197,83.1,5.0,8.85,0,0,0,1
4903,Hyundai EON Sportz,Coimbatore,2014,14799,1.0,21.1,814,55.2,5.0,4.14,1,0,0,1
4905,Hyundai i20 1.4 CRDi Sportz,Hyderabad,2015,68525,1.0,23.0,1396,90.0,5.0,7.0,1,1,0,0
4906,Ford Endeavour 3.2 Titanium AT 4X4,Hyderabad,2018,15000,1.0,10.91,3198,197.0,7.0,33.0,0,1,0,0
4907,Honda City i-VTEC VX,Ahmedabad,2017,29000,1.0,17.4,1497,117.3,5.0,10.0,1,0,0,1
4908,Maruti SX4 ZDI,Kochi,2012,77407,2.0,21.5,1248,88.8,5.0,3.53,1,1,0,0
4909,Chevrolet Optra Magnum 1.6 LS Petrol,Jaipur,2007,118000,1.0,12.9,1598,102.5,5.0,1.35,1,0,0,1
4910,Volkswagen Vento Diesel Highline,Delhi,2013,75000,1.0,20.54,1598,103.6,5.0,4.5,1,1,0,0
4911,Honda City V MT,Pune,2012,69000,1.0,16.8,1497,116.3,5.0,4.9,1,0,0,1
4912,Hyundai Creta 1.6 CRDi SX Option,Kochi,2016,52553,1.0,19.67,1582,126.2,5.0,12.26,1,1,0,0
4913,Hyundai Xcent 1.1 CRDi SX,Mumbai,2014,58000,2.0,24.4,1120,71.0,5.0,3.99,1,1,0,0
4914,Mercedes-Benz GLC 220d 4MATIC Style,Mumbai,2017,24000,1.0,17.9,2143,170.0,5.0,46.95,0,1,0,0
4915,Ford Figo Diesel EXI,Hyderabad,2015,65542,1.0,20.0,1399,68.0,5.0,3.8,1,1,0,0
4916,Volkswagen Jetta 2007-2011 2.0 TDI Trendline,Ahmedabad,2013,68008,2.0,15.0,1896,105.0,5.0,6.75,1,1,0,0
4917,Mahindra TUV 300 2015-2019 T8,Coimbatore,2017,22251,1.0,18.49,1493,100.0,7.0,8.75,1,1,0,0
4918,Ford Ecosport 1.5 Ti VCT MT Titanium,Chennai,2013,55000,2.0,15.8,1499,110.0,5.0,5.2,1,0,0,1
4919,Hyundai Verna 1.6 SX VTVT (O),Kochi,2017,19387,1.0,17.1,1591,121.3,5.0,8.42,1,0,0,1
4920,Maruti Wagon R LXI CNG,Pune,2014,58000,1.0,26.6,998,58.16,5.0,3.0,1,0,0,0
4921,Hyundai i20 Sportz 1.2,Mumbai,2016,24001,1.0,18.6,1197,81.83,5.0,5.75,1,0,0,1
4922,Audi A4 New 2.0 TDI Multitronic,Kolkata,2008,17000,1.0,15.2,1968,140.8,5.0,9.75,0,1,0,0
4923,Nissan Micra Active XV S,Delhi,2015,28500,1.0,19.49,1198,67.04,5.0,3.5,1,0,0,1
4924,Mercedes-Benz M-Class ML 250 CDI,Jaipur,2014,66000,1.0,15.26,2143,203.2,5.0,30.0,0,1,0,0
4925,Land Rover Discovery Sport TD4 S,Delhi,2017,22000,1.0,12.83,2179,147.5,5.0,35.0,0,1,0,0
4926,Hyundai Creta 1.6 SX Option Executive,Coimbatore,2018,44383,1.0,15.8,1591,121.3,5.0,13.25,1,0,0,1
4927,Skoda Rapid 1.6 TDI Active,Mumbai,2013,45000,1.0,20.5,1598,103.5,5.0,3.65,1,1,0,0
4928,Maruti Swift Dzire VDI,Jaipur,2015,58000,1.0,23.4,1248,74.0,5.0,5.25,1,1,0,0
4929,Hyundai Creta 1.6 SX,Delhi,2016,69000,1.0,15.8,1591,121.3,5.0,9.7,1,0,0,1
4930,Hyundai Grand i10 CRDi Sportz,Coimbatore,2017,60993,1.0,24.0,1120,70.0,5.0,5.21,1,1,0,0
4931,Mahindra TUV 300 T8,Pune,2016,67000,1.0,18.49,1493,100.0,7.0,6.3,1,1,0,0
4932,Hyundai Grand i10 CRDi Sportz,Kochi,2014,51134,1.0,24.0,1120,70.0,5.0,4.72,1,1,0,0
4933,BMW X5 xDrive 30d,Chennai,2011,55000,2.0,11.7,2993,245.0,5.0,28.0,0,1,0,0
4934,Maruti Dzire AMT VDI,Coimbatore,2018,25082,1.0,28.4,1248,73.75,5.0,8.37,0,1,0,0
4935,Toyota Fortuner 4x4 MT,Delhi,2012,68350,1.0,12.55,2982,168.5,7.0,14.0,1,1,0,0
4936,Audi A6 2011-2015 35 TDI Technology,Hyderabad,2015,50000,1.0,17.68,1968,174.33,5.0,36.0,0,1,0,0
4937,Honda Jazz 1.5 V i DTEC,Pune,2015,97000,1.0,27.3,1498,98.6,5.0,6.4,1,1,0,0
4938,Audi Q7 4.2 TDI Quattro Technology,Coimbatore,2015,56238,1.0,11.33,4134,335.2,7.0,51.69,0,1,0,0
4939,Mahindra Scorpio 2009-2014 VLX 2WD 7S BSIV,Jaipur,2014,72618,1.0,12.05,2179,120.0,7.0,8.0,1,1,0,0
4940,Chevrolet Cruze LTZ,Hyderabad,2012,62005,1.0,18.3,1991,147.9,5.0,9.8,1,1,0,0
4941,Chevrolet Beat Diesel LT,Hyderabad,2012,61250,1.0,25.44,936,57.6,5.0,2.7,1,1,0,0
4942,Audi A4 35 TDI Premium Plus,Coimbatore,2014,28469,1.0,18.25,1968,187.74,5.0,24.37,0,1,0,0
4943,Skoda Rapid 1.6 MPI AT Style,Kochi,2018,21488,1.0,14.3,1598,103.52,5.0,9.72,0,0,0,1
4944,Maruti Swift Dzire VDI,Pune,2014,197000,1.0,23.4,1248,74.0,5.0,5.0,1,1,0,0
4945,Toyota Fortuner 3.0 Diesel,Pune,2009,138205,2.0,11.5,2982,171.0,7.0,10.5,1,1,0,0
4946,Maruti Swift VDI,Jaipur,2012,160000,2.0,22.9,1248,74.0,5.0,3.9,1,1,0,0
4947,Honda City 1.5 V MT Exclusive,Coimbatore,2012,67590,1.0,17.0,1497,118.0,5.0,5.65,1,0,0,1
4948,Mercedes-Benz M-Class ML 250 CDI,Mumbai,2012,52000,1.0,15.26,2143,203.2,5.0,29.95,0,1,0,0
4949,Maruti Swift Ldi BSIII,Bangalore,2008,100000,2.0,17.8,1248,75.0,5.0,3.0,1,1,0,0
4950,Ford Aspire Titanium Diesel,Kolkata,2017,60048,1.0,26.1,1498,99.0,5.0,6.0,1,1,0,0
4951,Hyundai i10 Sportz,Mumbai,2009,48000,1.0,20.36,1197,78.9,5.0,2.11,1,0,0,1
4953,Maruti Alto LXi,Jaipur,2011,100000,1.0,19.7,796,46.3,5.0,1.5,1,0,0,1
4955,Maruti Swift VXI BSIV,Bangalore,2006,80010,2.0,20.4,1197,81.8,5.0,2.85,1,0,0,1
4956,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Coimbatore,2017,26493,1.0,19.27,2143,170.0,5.0,33.64,0,1,0,0
4957,Tata Indica V2 DLE BSIII,Hyderabad,2011,96000,2.0,17.88,1396,52.8,5.0,0.91,1,1,0,0
4958,Maruti Alto 800 VXI,Jaipur,2014,45700,2.0,22.74,796,47.3,5.0,2.42,1,0,0,1
4959,Skoda Superb 2.8 V6 AT,Kolkata,2005,13000,1.0,9.3,2771,193.1,5.0,3.25,0,0,0,1
4960,Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,2013,38000,1.0,16.47,1198,73.9,5.0,2.8,1,0,0,1
4961,Maruti Dzire AMT ZXI Plus,Coimbatore,2019,8018,1.0,22.0,1197,81.8,5.0,8.3,0,0,0,1
4962,Mahindra Scorpio VLX,Bangalore,2010,144400,3.0,12.05,2179,120.0,8.0,5.25,1,1,0,0
4963,Maruti Swift Vdi BSIII,Jaipur,2010,152000,1.0,17.8,1248,75.0,5.0,2.9,1,1,0,0
4964,BMW 3 Series 320d Prestige,Pune,2013,71000,1.0,18.88,1995,184.0,5.0,15.0,0,1,0,0
4965,Tata Nano STD SE,Jaipur,2012,80000,2.0,25.4,624,37.5,4.0,0.53,1,0,0,1
4966,Toyota Innova 2.5 VX (Diesel) 8 Seater,Mumbai,2014,87143,1.0,12.99,2494,100.0,8.0,12.5,1,1,0,0
4967,Honda Brio S Option MT,Mumbai,2012,25000,1.0,18.4,1198,86.8,5.0,2.75,1,0,0,1
4968,Tata Tiago AMT 1.2 Revotron XZA,Pune,2018,2000,1.0,23.84,1199,83.83,5.0,5.0,0,0,0,1
4969,Mahindra Scorpio SLE BSIV,Kochi,2014,45239,1.0,12.05,2179,120.0,8.0,7.09,1,1,0,0
4970,BMW 5 Series 2003-2012 525d,Hyderabad,2011,101999,1.0,16.73,1995,218.0,5.0,19.99,0,1,0,0
4971,Toyota Corolla Altis D-4D GL,Mumbai,2014,74219,1.0,21.43,1364,87.2,5.0,10.75,1,1,0,0
4972,Honda City i VTEC CVT VX,Mumbai,2016,25000,1.0,18.0,1497,117.3,5.0,9.45,0,0,0,1
4973,Hyundai Verna CRDi 1.6 SX Option,Hyderabad,2008,109606,1.0,22.0,1582,126.2,5.0,2.9,1,1,0,0
4974,Maruti Swift Dzire VDI Optional,Kolkata,2015,36000,1.0,26.59,1248,74.0,5.0,4.7,1,1,0,0
4975,Maruti Ciaz ZXi,Coimbatore,2016,41810,1.0,20.73,1373,91.1,5.0,7.11,1,0,0,1
4976,Ford Ecosport 1.5 DV5 MT Titanium,Jaipur,2014,93321,1.0,22.7,1498,89.84,5.0,6.25,1,1,0,0
4977,Maruti Alto K10 2010-2014 VXI,Hyderabad,2011,81000,1.0,20.92,998,67.1,5.0,2.2,1,0,0,1
4978,Honda Amaze V CVT Petrol,Kochi,2019,25717,1.0,19.0,1199,88.76,5.0,8.86,0,0,0,1
4979,Mahindra XUV500 W6 2WD,Delhi,2015,37000,1.0,15.1,2179,140.0,7.0,9.3,1,1,0,0
4980,Mahindra TUV 300 2015-2019 T8,Coimbatore,2017,56380,1.0,18.49,1493,100.0,7.0,7.57,1,1,0,0
4981,Honda Jazz VX,Chennai,2017,8000,1.0,18.2,1199,88.7,5.0,7.9,1,0,0,1
4982,Maruti Swift VXI BSIII W/ ABS,Kochi,2018,14589,1.0,16.1,1298,88.2,5.0,5.65,1,0,0,1
4983,Volkswagen Polo Petrol Highline 1.2L,Delhi,2013,65088,1.0,16.47,1198,73.9,5.0,3.25,1,0,0,1
4984,Hyundai Creta 1.6 SX Option Diesel,Coimbatore,2019,24864,1.0,20.5,1582,126.2,5.0,16.27,1,1,0,0
4985,Chevrolet Beat LS,Coimbatore,2011,64831,1.0,18.6,1199,79.4,5.0,3.21,1,0,0,1
4986,Honda Amaze VX i-DTEC,Kolkata,2013,38001,1.0,25.8,1498,98.6,5.0,3.9,1,1,0,0
4987,Mercedes-Benz E-Class 230 E AT,Mumbai,2008,77000,2.0,10.0,2496,157.7,5.0,6.5,0,0,0,1
4988,BMW 5 Series 530d M Sport,Hyderabad,2016,27000,1.0,18.59,2993,265.0,5.0,48.0,0,1,0,0
4989,Audi A3 35 TDI Premium Plus,Mumbai,2016,39000,1.0,20.38,1968,143.0,5.0,18.9,0,1,0,0
4990,Maruti Swift Dzire VDI,Pune,2015,131000,1.0,26.59,1248,74.0,5.0,3.6,1,1,0,0
4991,Maruti Swift Dzire VDI,Kolkata,2015,43000,1.0,26.59,1248,74.0,5.0,5.5,1,1,0,0
4992,Toyota Innova 2.5 V Diesel 7-seater,Pune,2011,68000,2.0,12.8,2494,102.0,7.0,7.0,1,1,0,0
4993,BMW X3 xDrive20d,Bangalore,2016,45165,1.0,16.09,1995,184.0,5.0,41.75,0,1,0,0
4994,BMW 5 Series 2003-2012 525d,Hyderabad,2007,120000,1.0,16.73,1995,218.0,5.0,10.5,0,1,0,0
4995,Mahindra XUV500 W8 2WD,Coimbatore,2014,86091,1.0,15.1,2179,140.0,7.0,10.09,1,1,0,0
4996,Honda City 1.5 S MT,Delhi,2009,71499,1.0,17.0,1497,118.0,5.0,3.0,1,0,0,1
4997,Force One LX 4x4,Chennai,2014,50000,1.0,17.0,2200,139.01,7.0,12.0,1,1,0,0
4998,Volkswagen Polo 1.5 TDI Comfortline,Jaipur,2015,66000,1.0,20.14,1498,88.0,5.0,4.91,1,1,0,0
4999,Honda Jazz S,Kolkata,2010,45000,1.0,16.0,1198,90.0,5.0,2.0,1,0,0,1
5000,Toyota Etios Liva GD SP,Hyderabad,2015,69189,1.0,23.59,1364,67.06,5.0,5.3,1,1,0,0
5001,Nissan Terrano XV Premium 110 PS,Mumbai,2014,40206,1.0,19.01,1461,108.5,5.0,7.22,1,1,0,0
5002,BMW X3 xDrive 20d xLine,Kochi,2017,36723,1.0,18.56,1995,190.0,5.0,32.57,0,1,0,0
5003,Hyundai i20 1.2 Magna,Mumbai,2010,57500,1.0,18.5,1197,80.0,5.0,2.75,1,0,0,1
5004,Maruti Eeco 5 STR With AC Plus HTR CNG,Kochi,2018,43912,1.0,15.1,1196,73.0,5.0,4.33,1,0,0,0
5005,Ford Fiesta EXi 1.4 TDCi Ltd,Hyderabad,2011,52000,1.0,17.8,1399,68.0,5.0,3.75,1,1,0,0
5006,Honda City 1.5 V AT,Kochi,2014,60952,1.0,16.8,1497,118.0,5.0,5.91,0,0,0,1
5007,Maruti Swift VDI BSIV,Chennai,2013,87192,1.0,25.2,1248,74.0,5.0,4.35,1,1,0,0
5008,Hyundai Grand i10 CRDi SportZ Edition,Delhi,2014,58000,1.0,24.0,1120,70.0,5.0,3.25,1,1,0,0
5009,Audi Q7 45 TDI Quattro Technology,Pune,2017,59500,1.0,14.75,2967,245.0,7.0,68.0,0,1,0,0
5010,Volkswagen Ameo 1.2 MPI Highline 16 Alloy,Mumbai,2016,16650,1.0,17.0,1198,74.0,5.0,5.5,1,0,0,1
5011,Honda City i VTEC CVT VX,Kochi,2018,34696,1.0,18.0,1497,117.3,5.0,12.08,0,0,0,1
5012,Maruti Baleno Alpha 1.3,Kochi,2018,42243,1.0,27.39,1248,74.0,5.0,7.48,1,1,0,0
5013,Hyundai Grand i10 CRDi Sportz,Jaipur,2016,57824,1.0,24.0,1120,70.0,5.0,5.5,1,1,0,0
5014,Maruti Swift Dzire VDi,Jaipur,2011,110000,1.0,19.3,1248,73.9,5.0,3.5,1,1,0,0
5016,Land Rover Freelander 2 TD4 HSE,Delhi,2013,72000,1.0,0.0,2179,115.0,5.0,15.5,0,1,0,0
5017,Toyota Fortuner 3.0 Diesel,Hyderabad,2013,63455,1.0,11.5,2982,171.0,7.0,19.0,1,1,0,0
5018,Honda Jazz VX Diesel,Hyderabad,2017,17151,1.0,27.3,1498,98.6,5.0,8.4,1,1,0,0
5019,Maruti Vitara Brezza LDi Option,Pune,2016,31001,1.0,24.3,1248,88.5,5.0,7.25,1,1,0,0
5020,Maruti Swift Dzire VDI,Kolkata,2014,42109,1.0,23.4,1248,74.0,5.0,4.25,1,1,0,0
5021,Skoda Rapid 1.5 TDI AT Elegance,Delhi,2015,55000,2.0,21.66,1498,103.52,5.0,5.7,0,1,0,0
5022,Land Rover Freelander 2 TD4 SE,Hyderabad,2013,46000,2.0,0.0,2179,115.0,5.0,26.0,0,1,0,0
5023,Maruti Alto 800 LXI,Hyderabad,2013,30852,1.0,22.74,796,47.3,5.0,2.49,1,0,0,1
5024,Volkswagen Polo Petrol Highline 1.2L,Pune,2011,65000,2.0,16.47,1198,73.9,5.0,3.0,1,0,0,1
5025,Honda City i DTEC SV,Delhi,2015,65000,1.0,26.0,1498,98.6,5.0,5.95,1,1,0,0
5026,Maruti Swift Dzire LDI,Delhi,2013,72000,1.0,23.4,1248,74.0,5.0,2.69,1,1,0,0
5027,Audi A4 2.0 TDI 177 Bhp Technology Edition,Bangalore,2014,29000,1.0,17.11,1968,174.33,5.0,26.0,0,1,0,0
5028,Honda City i VTEC VX,Kolkata,2015,32000,1.0,17.8,1497,117.3,5.0,5.5,1,0,0,1
5029,Ford Figo Aspire 1.2 Ti-VCT Ambiente,Chennai,2016,29875,1.0,18.16,1196,86.8,5.0,4.85,1,0,0,1
5030,Maruti Vitara Brezza LDi,Kochi,2018,32539,1.0,24.3,1248,88.5,5.0,8.39,1,1,0,0
5031,Renault Duster 110PS Diesel RxL,Hyderabad,2015,83090,1.0,19.01,1461,108.45,5.0,7.99,1,1,0,0
5032,Hyundai i20 Active 1.4 SX,Hyderabad,2016,62679,1.0,21.19,1396,88.73,5.0,6.95,1,1,0,0
5033,Mahindra Logan Petrol 1.4 GLE,Mumbai,2010,93000,1.0,15.7,1390,75.0,5.0,1.5,1,0,0,1
5034,Honda City ZX GXi,Mumbai,2006,44000,1.0,17.7,1497,78.0,5.0,1.55,1,0,0,1
5035,Ford Figo Petrol EXI,Bangalore,2010,78400,2.0,15.6,1196,70.0,5.0,2.75,1,0,0,1
5036,Renault Duster Petrol RxL,Mumbai,2014,71300,1.0,13.06,1598,102.53,5.0,4.25,1,0,0,1
5037,Hyundai i10 Sportz 1.2,Kolkata,2015,18000,1.0,20.36,1197,78.9,5.0,2.85,1,0,0,1
5038,Land Rover Discovery Sport TD4 HSE 7S,Coimbatore,2019,24013,1.0,12.81,1999,148.31,7.0,56.14,0,1,0,0
5039,Audi Q5 2008-2012 2.0 TFSI Quattro,Ahmedabad,2009,99100,2.0,9.74,1984,208.0,5.0,10.0,0,0,0,1
5040,Maruti Versa DX2 BS II,Mumbai,2003,62000,2.0,11.3,1298,83.1,8.0,1.25,1,0,0,1
5041,Maruti Swift Dzire ZDI,Kolkata,2017,14000,1.0,26.59,1248,74.0,5.0,7.5,1,1,0,0
5042,Audi A4 2.0 TDI Premium Sport Limited Edition,Coimbatore,2015,44811,1.0,17.11,1968,174.33,5.0,25.81,0,1,0,0
5043,Volkswagen Polo 1.2 MPI Comfortline,Ahmedabad,2014,44000,1.0,16.47,1198,74.0,5.0,4.3,1,0,0,1
5044,Toyota Fortuner 3.0 Diesel,Chennai,2010,136000,2.0,11.5,2982,171.0,7.0,11.0,1,1,0,0
5045,Toyota Fortuner 3.0 Diesel,Jaipur,2010,144113,2.0,11.5,2982,171.0,7.0,11.75,1,1,0,0
5046,Honda Accord 2.4 MT,Coimbatore,2012,94989,1.0,12.8,2354,177.6,5.0,6.58,1,0,0,1
5047,Maruti Swift ZDi,Chennai,2012,58133,1.0,22.9,1248,74.0,5.0,4.8,1,1,0,0
5048,Skoda Fabia 1.2 MPI Classic,Pune,2008,61000,2.0,17.5,1198,70.0,5.0,1.65,1,0,0,1
5049,Jeep Compass 2.0 Sport,Kolkata,2017,27000,1.0,17.1,1956,170.0,5.0,15.0,1,1,0,0
5050,Tata Nano Twist XT,Ahmedabad,2014,18050,2.0,25.4,624,37.5,4.0,1.0,1,0,0,1
5051,Ford Fiesta 1.6 ZXi ABS,Hyderabad,2007,145277,1.0,15.3,1596,101.0,5.0,1.65,1,0,0,1
5052,Maruti Celerio ZDi,Ahmedabad,2015,42000,1.0,27.62,793,47.0,5.0,3.6,1,1,0,0
5053,Toyota Fortuner 3.0 Diesel,Delhi,2011,86000,1.0,11.5,2982,171.0,7.0,11.5,1,1,0,0
5054,Maruti Celerio ZDi,Ahmedabad,2015,42150,1.0,27.62,793,47.0,5.0,3.6,1,1,0,0
5055,Hyundai EON Era Plus,Pune,2015,30158,1.0,21.1,814,55.2,5.0,3.05,1,0,0,1
5056,Ford Fiesta Diesel Trend,Bangalore,2011,47000,2.0,23.5,1498,90.0,5.0,6.0,1,1,0,0
5057,Volkswagen Polo 1.2 MPI Comfortline,Ahmedabad,2013,39000,1.0,16.47,1198,74.0,5.0,3.75,1,0,0,1
5058,Volkswagen Polo 1.2 MPI Comfortline,Coimbatore,2016,32125,1.0,16.2,1199,74.0,5.0,6.17,1,0,0,1
5059,Maruti Vitara Brezza ZDi,Coimbatore,2017,58829,1.0,24.3,1248,88.5,5.0,9.05,1,1,0,0
5060,Honda Brio S MT,Coimbatore,2013,67559,1.0,19.4,1198,86.8,5.0,4.05,1,0,0,1
5061,Maruti Swift Dzire VXi,Pune,2013,55000,1.0,17.5,1298,85.8,5.0,4.25,1,0,0,1
5062,Maruti Celerio LXI MT,Kolkata,2018,30000,1.0,23.1,998,67.04,5.0,3.75,1,0,0,1
5063,Hyundai Creta 1.6 SX Plus Petrol Automatic,Mumbai,2016,28000,1.0,13.0,1591,121.3,5.0,11.85,0,0,0,1
5064,Ford Ecosport 1.5 DV5 MT Titanium,Kochi,2016,31826,1.0,22.7,1498,89.84,5.0,8.24,1,1,0,0
5066,Honda CR-V RVi MT,Jaipur,2008,100009,2.0,13.1,1997,141.1,5.0,6.5,1,0,0,1
5067,Land Rover Discovery Sport SD4 HSE Luxury 7S,Coimbatore,2019,17201,1.0,12.51,2179,187.7,7.0,58.91,0,1,0,0
5068,Mahindra XUV500 W8 2WD,Delhi,2014,74345,1.0,15.1,2179,140.0,7.0,8.0,1,1,0,0
